b,nhood,theta,theta_bad,units,year_built,old_bldg,new_bldg,first_year_active,exposure_years,unit_years,eta_sort,s,mbar,cbar,fbar,x,M_total,C_total,F_total,M,C,F,m_rate,c_rate,f_rate
6044,92,G,0,1,1925,1,0,2011,9,9,-0.038580216517331,0.190732080262619,0.345688570566939,0.136641615228235,0.110871785817859,0.110871785817859,1,0,1,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0.111111111111111
6045,70,G,0,1,1925,1,0,2011,9,9,0.87414909584006,0.373225923553356,0.345688570566939,0.136641615228235,0.112276115932906,0.112276115932906,3,2,0,0.333333333333333,0.222222222222222,0,0.333333333333333,0.222222222222222,0
6046,219,G,0,1,1930,1,0,2011,9,9,0.26873417244109,0.243445202114142,0.345688570566939,0.136641615228235,0.111275611006986,0.111275611006986,5,0,3,0.555555555555556,0,0.333333333333333,0.555555555555556,0,0.333333333333333
6047,103,G,0,1,1930,1,0,2011,9,9,0.167194270637925,0.224985206198699,0.345688570566939,0.136641615228235,0.111134025415396,0.111134025415396,3,2,0,0.333333333333333,0.222222222222222,0,0.333333333333333,0.222222222222222,0
6048,35,G,0,1,1920,1,0,2011,9,9,-0.590949353822282,0.118873196765393,0.345688570566939,0.136641615228235,0.11032364814507,0.11032364814507,4,2,1,0.444444444444444,0.222222222222222,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111
6049,47,G,0,2,1925,1,0,2011,9,18,1.07332683376034,0.421788755461063,0.345688570566939,0.136641615228235,0.11265280482649,0.11265280482649,9,3,1,1,0.333333333333333,0.111111111111111,0.5,0.166666666666667,0.0555555555555556
6050,118,G,0,1,1925,1,0,2011,9,9,0.270111410952252,0.243702614409971,0.345688570566939,0.136641615228235,0.11127758659801,0.11127758659801,8,2,0,0.888888888888889,0.222222222222222,0,0.888888888888889,0.222222222222222,0
6051,83,G,0,1,1919,1,0,2011,9,9,-0.0754089069506072,0.185046130183334,0.345688570566939,0.136641615228235,0.110828314496209,0.110828314496209,3,1,1,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111
6052,160,G,0,1,1910,1,0,2011,9,9,0.733648562284068,0.34041254625016,0.345688570566939,0.136641615228235,0.112022304675813,0.112022304675813,1,2,0,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0
6053,283,B,1,1,1950,0,0,2011,9,9,-0.104758741087443,0.490642449589426,0.210586543286006,0.0982351279658727,0.25738016885826,0.25738016885826,2,2,3,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222,0.333333333333333
6054,212,G,0,1,1934,1,0,2011,9,9,-0.350016299169825,0.146781246365814,0.345688570566939,0.136641615228235,0.110536207416877,0.110536207416877,2,0,0,0.222222222222222,0,0,0.222222222222222,0,0
6055,235,G,0,1,1925,1,0,2011,9,9,-0.318350233229982,0.150831303067681,0.345688570566939,0.136641615228235,0.110567088337181,0.110567088337181,3,0,1,0.333333333333333,0,0.111111111111111,0.333333333333333,0,0.111111111111111
6056,68,B,1,1,1965,0,0,2011,9,9,0.545178781639103,0.655219745224427,0.210249969646067,0.093686036717227,0.260318333206419,0.260318333206419,4,2,3,0.444444444444444,0.222222222222222,0.333333333333333,0.444444444444444,0.222222222222222,0.333333333333333
6057,263,B,1,1,1940,1,0,2011,9,9,0.397002744723476,0.61950406526272,0.31830045244218,0.131634776358649,0.259677872050086,0.259677872050086,6,0,1,0.666666666666667,0,0.111111111111111,0.666666666666667,0,0.111111111111111
6058,140,G,0,1,1925,1,0,2011,9,9,-0.696870804489177,0.108139560251331,0.345688570566939,0.136641615228235,0.110242005199196,0.110242005199196,7,0,2,0.777777777777778,0,0.222222222222222,0.777777777777778,0,0.222222222222222
6059,137,G,0,1,1951,0,0,2011,9,9,-0.427946408742886,0.137200696174809,0.228310665990588,0.0983162911935611,0.110463191852665,0.110463191852665,1,3,2,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.333333333333333,0.222222222222222
6060,211,G,0,1,1900,1,0,2011,9,9,-0.517036973867935,0.126903750379192,0.345688570566939,0.136641615228235,0.110384770248448,0.110384770248448,3,2,3,0.333333333333333,0.222222222222222,0.333333333333333,0.333333333333333,0.222222222222222,0.333333333333333
6061,289,G,0,3,1920,1,0,2011,9,27,0.180020204577249,0.227260321693643,0.345688570566939,0.136641615228235,0.111151465495738,0.111151465495738,10,11,5,1.11111111111111,1.22222222222222,0.555555555555556,0.37037037037037,0.407407407407407,0.185185185185185
6062,145,G,0,1,1925,1,0,2011,9,9,-0.480305742216957,0.131065928508503,0.345688570566939,0.136641615228235,0.110416462717268,0.110416462717268,3,0,0,0.333333333333333,0,0,0.333333333333333,0,0
6063,275,G,0,1,1945,0,0,2011,9,9,0.0469946541069341,0.2044632907826,0.228310665990588,0.0983162911935611,0.110976836637962,0.110976836637962,0,0,2,0,0,0.222222222222222,0,0,0.222222222222222
6064,92,G,0,1,1925,1,0,2011,9,9,-0.038580216517331,0.190732080262619,0.345688570566939,0.136641615228235,0.110871785817859,0.110871785817859,5,1,0,0.555555555555556,0.111111111111111,0,0.555555555555556,0.111111111111111,0
6065,283,G,0,3,1925,1,0,2011,9,27,-0.104758741087443,0.180610426258354,0.345688570566939,0.136641615228235,0.110794413632659,0.110794413632659,9,5,5,1,0.555555555555556,0.555555555555556,0.333333333333333,0.185185185185185,0.185185185185185
6066,227,G,0,1,1920,1,0,2011,9,9,0.14313055999845,0.220761043118276,0.345688570566939,0.136641615228235,0.111101652010998,0.111101652010998,5,0,0,0.555555555555556,0,0,0.555555555555556,0,0
6067,277,G,0,1,1940,1,0,2011,9,9,-0.341569153375386,0.147852650902614,0.345688570566939,0.136641615228235,0.110544375835752,0.110544375835752,2,3,2,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222
6068,163,G,0,1,1920,1,0,2011,9,9,-0.370200387168001,0.144247450533561,0.345688570566939,0.136641615228235,0.110516892086415,0.110516892086415,1,1,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111
6069,197,G,0,1,1900,1,0,2011,9,9,0.18672781624882,0.228456685254839,0.345688570566939,0.136641615228235,0.111160637414535,0.111160637414535,4,0,0,0.444444444444444,0,0,0.444444444444444,0,0
6070,244,G,0,1,1920,1,0,2011,9,9,1.32198054912839,0.484538643101443,0.345688570566939,0.136641615228235,0.113141411061743,0.113141411061743,2,0,2,0.222222222222222,0,0.222222222222222,0.222222222222222,0,0.222222222222222
6071,1,B,1,1,1915,1,0,2011,9,9,-0.139916603752238,0.48145010820049,0.318898427185182,0.136972620707978,0.257217041247456,0.257217041247456,3,1,2,0.333333333333333,0.111111111111111,0.222222222222222,0.333333333333333,0.111111111111111,0.222222222222222
6072,13,G,0,2,1915,1,0,2011,9,18,-0.00400418900022034,0.196192400906711,0.345688570566939,0.136641615228235,0.110913548163461,0.110913548163461,6,1,3,0.666666666666667,0.111111111111111,0.333333333333333,0.333333333333333,0.0555555555555556,0.166666666666667
6073,123,B,1,2,1970,0,0,2011,9,18,-0.0710287457659208,0.499468031053416,0.210568072791378,0.0979856713496026,0.257536885280469,0.257536885280469,7,1,6,0.777777777777778,0.111111111111111,0.666666666666667,0.388888888888889,0.0555555555555556,0.333333333333333
6074,52,G,0,1,1961,0,0,2011,9,9,-0.329195804572235,0.149433815394466,0.228310665990588,0.0983162911935611,0.110556431781891,0.110556431781891,2,0,2,0.222222222222222,0,0.222222222222222,0.222222222222222,0,0.222222222222222
6075,107,G,0,1,1925,1,0,2011,9,9,-0.241997015654201,0.160978728765467,0.345688570566939,0.136641615228235,0.110644498441186,0.110644498441186,3,0,1,0.333333333333333,0,0.111111111111111,0.333333333333333,0,0.111111111111111
6076,294,G,0,1,1940,1,0,2011,9,9,0.186222623296787,0.228366423154372,0.345688570566939,0.136641615228235,0.11115994539393,0.11115994539393,7,2,1,0.777777777777778,0.222222222222222,0.111111111111111,0.777777777777778,0.222222222222222,0.111111111111111
6077,199,G,0,1,1923,1,0,2011,9,9,-1.36583633712324,0.0582683639654148,0.345688570566939,0.136641615228235,0.109863463168194,0.109863463168194,1,3,1,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111
6078,178,G,0,1,1920,1,0,2011,9,9,0.239337949869764,0.237995621955944,0.345688570566939,0.136641615228235,0.111233794733115,0.111233794733115,8,0,2,0.888888888888889,0,0.222222222222222,0.888888888888889,0,0.222222222222222
6079,202,B,1,7,1900,1,0,2011,9,63,-0.3378159554593,0.430141322695475,0.31912708623652,0.139011110134081,0.256308411035277,0.256308411035277,21,7,22,2.33333333333333,0.777777777777778,2.44444444444444,0.333333333333333,0.111111111111111,0.349206349206349
6080,14,G,0,1,1915,1,0,2011,9,9,-0.102122908513188,0.181005333116424,0.345688570566939,0.136641615228235,0.110797431376464,0.110797431376464,3,2,0,0.333333333333333,0.222222222222222,0,0.333333333333333,0.222222222222222,0
6081,277,G,0,1,1925,1,0,2011,9,9,-0.341569153375386,0.147852650902614,0.345688570566939,0.136641615228235,0.110544375835752,0.110544375835752,5,0,1,0.555555555555556,0,0.111111111111111,0.555555555555556,0,0.111111111111111
6082,33,G,0,2,1950,0,0,2011,9,18,-0.426979893291327,0.137316197943359,0.228310665990588,0.0983162911935611,0.110464071830768,0.110464071830768,3,2,3,0.333333333333333,0.222222222222222,0.333333333333333,0.166666666666667,0.111111111111111,0.166666666666667
6083,10,G,0,2,1925,1,0,2011,9,18,0.786705621430334,0.352641502418151,0.345688570566939,0.136641615228235,0.112116828431326,0.112116828431326,2,3,3,0.222222222222222,0.333333333333333,0.333333333333333,0.111111111111111,0.166666666666667,0.166666666666667
6084,272,G,0,1,1925,1,0,2011,9,9,1.59304356360813,0.553450222043342,0.345688570566939,0.136641615228235,0.113680437648634,0.113680437648634,4,0,1,0.444444444444444,0,0.111111111111111,0.444444444444444,0,0.111111111111111
6085,201,B,1,1,1920,1,0,2011,9,9,-0.294967139524374,0.44115749084092,0.319077693699186,0.13857090066523,0.256503226004792,0.256503226004792,3,0,2,0.333333333333333,0,0.222222222222222,0.333333333333333,0,0.222222222222222
6086,30,B,1,1,1920,1,0,2011,9,9,-0.450693160134232,0.401494548769121,0.319256299043618,0.140162393090842,0.255802500729084,0.255802500729084,2,1,1,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111
6087,242,B,1,1,1930,1,0,2011,9,9,-0.134078743598155,0.482975716518963,0.318891682269126,0.136912467769229,0.257244107588426,0.257244107588426,4,1,2,0.444444444444444,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111,0.222222222222222
6088,135,B,1,14,1925,1,0,2011,9,126,0.359022564140815,0.610109201721583,0.318340362441962,0.131991346513624,0.259509663279635,0.259509663279635,38,14,29,4.22222222222222,1.55555555555556,3.22222222222222,0.301587301587302,0.111111111111111,0.23015873015873
6089,242,B,1,1,1935,1,0,2011,9,9,-0.134078743598155,0.482975716518963,0.318891682269126,0.136912467769229,0.257244107588426,0.257244107588426,8,0,2,0.888888888888889,0,0.222222222222222,0.888888888888889,0,0.222222222222222
6090,117,B,1,13,1915,1,0,2011,9,117,-0.289202594215592,0.442644442793282,0.319071039302073,0.138511588346891,0.256529533284978,0.256529533284978,36,20,32,4,2.22222222222222,3.55555555555556,0.307692307692308,0.170940170940171,0.273504273504274
6091,29,B,1,4,1890,1,0,2011,9,36,-0.348129723821362,0.427500094812755,0.319138952962675,0.139116861814161,0.256261724344831,0.256261724344831,7,6,16,0.777777777777778,0.666666666666667,1.77777777777778,0.194444444444444,0.166666666666667,0.444444444444444
6092,110,G,0,1,1925,1,0,2011,9,9,0.216607288438517,0.233840456367207,0.345688570566939,0.136641615228235,0.111201921452015,0.111201921452015,2,0,1,0.222222222222222,0,0.111111111111111,0.222222222222222,0,0.111111111111111
6093,298,G,0,1,1910,1,0,2011,9,9,-0.746800690908548,0.103383701767603,0.345688570566939,0.136641615228235,0.11020585017012,0.11020585017012,4,1,0,0.444444444444444,0.111111111111111,0,0.444444444444444,0.111111111111111,0
6094,103,B,1,1,1916,1,0,2011,9,9,0.167194270637925,0.561487734304602,0.318548722676425,0.133852185925905,0.258640867864674,0.258640867864674,2,2,1,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111
6095,83,G,0,1,2011,0,1,2011,9,9,-0.0754089069506072,0.185046130183334,0.262644956523924,0.102986179132146,0.110828314496209,0.110828314496209,2,3,0,0.222222222222222,0.333333333333333,0,0.222222222222222,0.333333333333333,0
6096,190,B,1,1,1920,1,0,2011,9,9,-0.597212146393822,0.365361959529399,0.319420877936391,0.141628112349345,0.255165812609731,0.255165812609731,5,0,2,0.555555555555556,0,0.222222222222222,0.555555555555556,0,0.222222222222222
6097,21,G,0,2,1900,1,0,2011,9,18,0.0889310553290431,0.211458997878577,0.345688570566939,0.136641615228235,0.111030395661376,0.111030395661376,4,1,1,0.444444444444444,0.111111111111111,0.111111111111111,0.222222222222222,0.0555555555555556,0.0555555555555556
6098,148,G,0,2,1950,0,0,2011,9,18,-0.620503186923837,0.115788178796715,0.228310665990588,0.0983162911935611,0.110300176473318,0.110300176473318,7,0,6,0.777777777777778,0,0.666666666666667,0.388888888888889,0,0.333333333333333
6099,59,G,0,1,1900,1,0,2011,9,9,0.00357846220769603,0.19740574294094,0.345688570566939,0.136641615228235,0.11092283034221,0.11092283034221,6,3,0,0.666666666666667,0.333333333333333,0,0.666666666666667,0.333333333333333,0
6100,24,G,0,1,1920,1,0,2011,9,9,-0.254842005089957,0.159233432453304,0.345688570566939,0.136641615228235,0.110631180509889,0.110631180509889,2,3,0,0.222222222222222,0.333333333333333,0,0.222222222222222,0.333333333333333,0
6101,267,G,0,1,,0,0,2011,9,9,-0.72363251024912,0.105566871394179,0.228310665990588,0.0983162911935611,0.110222445608932,0.110222445608932,2,1,0,0.222222222222222,0.111111111111111,0,0.222222222222222,0.111111111111111,0
6102,66,B,1,1,1920,1,0,2011,9,9,-0.62570089825795,0.35850258663841,0.319452324641116,0.141908086850326,0.255045123499482,0.255045123499482,0,1,1,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111
6103,133,G,0,1,1923,1,0,2011,9,9,-0.0298368707891169,0.19210164856178,0.345688570566939,0.136641615228235,0.110882259253372,0.110882259253372,5,0,2,0.555555555555556,0,0.222222222222222,0.555555555555556,0,0.222222222222222
6104,46,G,0,1,1950,0,0,2011,9,9,0.0204297454393984,0.200122700986306,0.228310665990588,0.0983162911935611,0.11094361813983,0.11094361813983,4,0,0,0.444444444444444,0,0,0.444444444444444,0,0
6105,7,G,0,1,1920,1,0,2011,9,9,-0.894867827383022,0.0903603226006323,0.345688570566939,0.136641615228235,0.110106904404362,0.110106904404362,7,2,1,0.777777777777778,0.222222222222222,0.111111111111111,0.777777777777778,0.222222222222222,0.111111111111111
6106,20,G,0,3,1915,1,0,2011,9,27,-0.237246114058398,0.161628198112938,0.345688570566939,0.136641615228235,0.110649454792971,0.110649454792971,9,5,1,1,0.555555555555556,0.111111111111111,0.333333333333333,0.185185185185185,0.037037037037037
6107,168,G,0,1,1920,1,0,2011,9,9,-0.59499161217452,0.11844704649118,0.345688570566939,0.136641615228235,0.110320405578374,0.110320405578374,7,3,0,0.777777777777778,0.333333333333333,0,0.777777777777778,0.333333333333333,0
6108,185,B,1,1,1925,1,0,2011,9,9,-0.0241065718427644,0.511745142693288,0.318765067764414,0.135783050126126,0.257755049458337,0.257755049458337,4,0,4,0.444444444444444,0,0.444444444444444,0.444444444444444,0,0.444444444444444
6109,260,B,1,1,1935,1,0,2011,9,9,0.952593131595694,0.743743481885494,0.317783145621488,0.127008926561454,0.261912577533206,0.261912577533206,3,3,4,0.333333333333333,0.333333333333333,0.444444444444444,0.333333333333333,0.333333333333333,0.444444444444444
6110,20,B,1,2,1923,1,0,2011,9,18,-0.237246114058398,0.456092096415835,0.319010993775581,0.137976331490995,0.256767572887629,0.256767572887629,4,2,3,0.444444444444444,0.222222222222222,0.333333333333333,0.222222222222222,0.111111111111111,0.166666666666667
6111,278,G,0,2,1915,1,0,2011,9,18,-0.916824940189593,0.0885606109245147,0.345688570566939,0.136641615228235,0.110093237994323,0.110093237994323,7,3,4,0.777777777777778,0.333333333333333,0.444444444444444,0.388888888888889,0.166666666666667,0.222222222222222
6112,39,G,0,1,1925,1,0,2011,9,9,0.214578736952811,0.233472132857426,0.345688570566939,0.136641615228235,0.111199096571201,0.111199096571201,3,0,1,0.333333333333333,0,0.111111111111111,0.333333333333333,0,0.111111111111111
6113,239,G,0,1,1957,0,0,2011,9,9,-1.36612894300311,0.0582522424079276,0.228310665990588,0.0983162911935611,0.109863341009621,0.109863341009621,0,0,1,0,0,0.111111111111111,0,0,0.111111111111111
6114,134,G,0,1,1935,1,0,2011,9,9,-0.285835688868666,0.155086028763147,0.345688570566939,0.136641615228235,0.1105995391124,0.1105995391124,3,3,1,0.333333333333333,0.333333333333333,0.111111111111111,0.333333333333333,0.333333333333333,0.111111111111111
6115,300,B,1,2,1925,1,0,2011,9,18,0.636981589838643,0.676495367427715,0.31806075234804,0.129492269978054,0.260700602678834,0.260700602678834,7,5,4,0.777777777777778,0.555555555555556,0.444444444444444,0.388888888888889,0.277777777777778,0.222222222222222
6116,186,G,0,1,1925,1,0,2011,9,9,-0.216576319616461,0.164478753492473,0.345688570566939,0.136641615228235,0.11067121110943,0.11067121110943,5,0,0,0.555555555555556,0,0,0.555555555555556,0,0
6117,242,B,1,1,1925,1,0,2011,9,9,-0.134078743598155,0.482975716518963,0.318891682269126,0.136912467769229,0.257244107588426,0.257244107588426,1,1,2,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222
6118,235,G,0,3,1950,0,0,2011,9,27,-0.318350233229982,0.150831303067681,0.228310665990588,0.0983162911935611,0.110567088337181,0.110567088337181,5,2,2,0.555555555555556,0.222222222222222,0.222222222222222,0.185185185185185,0.0740740740740741,0.0740740740740741
6119,164,G,0,1,1920,1,0,2011,9,9,1.31232214576778,0.482078510229823,0.345688570566939,0.136641615228235,0.113122215217216,0.113122215217216,3,1,1,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111
6120,266,G,0,1,1925,1,0,2011,9,9,0.585689556810217,0.307470196762344,0.345688570566939,0.136641615228235,0.111768072970633,0.111768072970633,1,0,2,0.111111111111111,0,0.222222222222222,0.111111111111111,0,0.222222222222222
6121,247,G,0,1,1960,0,0,2011,9,9,-0.766900214235386,0.10152237947368,0.228310665990588,0.0983162911935611,0.11019170323814,0.11019170323814,5,0,0,0.555555555555556,0,0,0.555555555555556,0,0
