apt_id,place_id,place_name,formatted_address,rating,user_ratings_total,url,types,text_search_query
1340 s 13th st,ChIJ5fBNkiLGxokRu4cYNN9AiOc,Martin Luther King I & III Apartments,"800 S 13th St, Philadelphia, PA 19147, USA",5,1,https://maps.google.com/?cid=16683656146989909947,establishment|point_of_interest,"1340 s 13th st, philadelphia, PA 19147 apartments"
1211 bainbridge st,ChIJrRB7I5nIxokRD3Dg_dlcF1M,Bainbridge Lofts,"715 S 3rd St Suite 201, Philadelphia, PA 19147, USA",3.4,14,https://maps.google.com/?cid=5987356320949366799,establishment|point_of_interest,"1211 bainbridge st, philadelphia, PA 19147 apartments"
833 wharton st,ChIJ54wFEXvHxokRn1cBLH0jvIw,Wharton Flats,"833 Wharton St, Philadelphia, PA 19147, USA",,,https://maps.google.com/?cid=10141019481447683999,establishment|point_of_interest,"833 wharton st, philadelphia, PA 19147 apartments"
2225 s 13th st,ChIJ5fBNkiLGxokRu4cYNN9AiOc,Martin Luther King I & III Apartments,"800 S 13th St, Philadelphia, PA 19147, USA",5,1,https://maps.google.com/?cid=16683656146989909947,establishment|point_of_interest,"2225 s 13th st, philadelphia, PA 19148 apartments"
2032 s juniper st,ChIJZ_wp0wjGxokRcl9zZSjTeRo,Juniper Street Apartments,"2032-2042 S Juniper St, Philadelphia, PA 19148, USA",,,https://maps.google.com/?cid=1907788087622328178,establishment|point_of_interest,"2032 s juniper st, philadelphia, PA 19148 apartments"
730 stella maris st,ChIJC9wCMaDHxokRxIG1_I1ca6A,Brush Factory Lofts,"1201 Jackson St, Philadelphia, PA 19148, USA",3.8,16,https://maps.google.com/?cid=11559434633476407748,establishment|point_of_interest,"730 stella maris st, philadelphia, PA 19148 apartments"
1720 s 5th st,ChIJS9LAWg3IxokR44XHhQl3qSQ,Tie Factory Lofts,"1720 N 5th St, Philadelphia, PA 19122, USA",5,6,https://maps.google.com/?cid=2641773539212363235,establishment|point_of_interest,"1720 s 5th st, philadelphia, PA 19148 apartments"
501 jackson st,ChIJVVWxwAHGxokR1MmygCtY8FY,Jackson Place,"501 Jackson St, Philadelphia, PA 19148, USA",5,3,https://maps.google.com/?cid=6264604025538398676,establishment|point_of_interest,"501 jackson st, philadelphia, PA 19148 apartments"
1201 jackson st,ChIJC9wCMaDHxokRxIG1_I1ca6A,Brush Factory Lofts,"1201 Jackson St, Philadelphia, PA 19148, USA",3.8,16,https://maps.google.com/?cid=11559434633476407748,establishment|point_of_interest,"1201 jackson st, philadelphia, PA 19148 apartments"
1619 e moyamensing ave,ChIJ4_NsJ6bIxokRvN5SNW07su8,1619 E Moyamensing Ave,"1619 E Moyamensing Ave, Philadelphia, PA 19148, USA",,,https://maps.google.com/?cid=17271932861151370940,street_address|subpremise,"1619 e moyamensing ave, philadelphia, PA 19148 apartments"
502 cantrell st,ChIJr12-4wHGxokRm4am1ChzsK4,Cantrell Place,"447 Cantrell St, Philadelphia, PA 19148, USA",5,1,https://maps.google.com/?cid=12587687577704105627,establishment|point_of_interest,"502 cantrell st, philadelphia, PA 19148 apartments"
1314 howell st,ChIJlc5Ib4u2xokRVAhayXtCL1w,1314 Howell St,"1314 Howell St, Philadelphia, PA 19149, USA",,,https://maps.google.com/?cid=6642601074821302356,premise|street_address,"1314 howell st, philadelphia, PA 19149 apartments"
1315 howell st,ChIJ5yB3OQDHxokRRhHc6i4Cvk8,The Howell,"2101 Washington Ave, Philadelphia, PA 19146, USA",,,https://maps.google.com/?cid=5746032575103373638,establishment|point_of_interest,"1315 howell st, philadelphia, PA 19149 apartments"
6210 e roosevelt blvd,ChIJJQCXe4-2xokRmoulSnYmU9w,Audubon Homes,"6242a Roosevelt Blvd, Philadelphia, PA 19149, USA",3.8,98,https://maps.google.com/?cid=15876075400911489946,establishment|point_of_interest,"6210 e roosevelt blvd, philadelphia, PA 19149 apartments"
6515 everett ave,ChIJUYzoaZC2xokRLZqB5-46MMw,Everett Court Apartments,"6500 Large St, Philadelphia, PA 19149, USA",2.2,9,https://maps.google.com/?cid=14713324780380068397,establishment|point_of_interest,"6515 everett ave, philadelphia, PA 19149 apartments"
5926 bustleton ave,ChIJAQCQQYi2xokRyjCy5wEpn-k,Palmar Apartments,"5926 Bustleton Ave, Philadelphia, PA 19149, USA",,,https://maps.google.com/?cid=16834219020293124298,establishment|point_of_interest,"5926 bustleton ave, philadelphia, PA 19149 apartments"
7201 revere st,ChIJac7gyiO0xokR1RzO1_0Lhx4,Revere Court Apartments,"7201 Revere St, Philadelphia, PA 19149, USA",2.6,5,https://maps.google.com/?cid=2199740127869017301,establishment|point_of_interest,"7201 revere st, philadelphia, PA 19149 apartments"
6025 e roosevelt blvd,ChIJXXr5NIm2xokRzmmN-6uS8bY,Oakland Terrace,"6063 Roosevelt Blvd, Philadelphia, PA 19149, USA",3.6,18,https://maps.google.com/?cid=13182478851647564238,establishment|point_of_interest,"6025 e roosevelt blvd, philadelphia, PA 19149 apartments"
2824 cottman ave,ChIJM5c2WiK0xokR1O55JuqRC8g,Revere Commons,"2824 Cottman Ave, Philadelphia, PA 19149, USA",4.3,23,https://maps.google.com/?cid=14414775467183304404,establishment|point_of_interest,"2824 cottman ave, philadelphia, PA 19149 apartments"
7412 stenton ave,ChIJgxcpsZG5xokRIYj90JnWNNM,Chestnut Terrace Apartments,"7412 Stenton Ave, Philadelphia, PA 19150, USA",3.5,22,https://maps.google.com/?cid=15219024996916365345,establishment|point_of_interest|real_estate_agency,"7412 stenton ave, philadelphia, PA 19150 apartments"
1601 e mount airy ave,ChIJf5Sjlz65xokR-MbCWJB6_mI,Airy Avenue Apartments,"1501-1563 E Mt Airy Ave, Philadelphia, PA 19150, USA",5,1,https://maps.google.com/?cid=7133273620184483576,establishment|point_of_interest,"1601 e mount airy ave, philadelphia, PA 19150 apartments"
1100 e mount airy ave,ChIJ8fjdUo25xokRjl6-lsSfvhg,Wadsworth Communities,"1100 E Mt Airy Ave, Philadelphia, PA 19150, USA",2,9,https://maps.google.com/?cid=1783038169176759950,establishment|point_of_interest,"1100 e mount airy ave, philadelphia, PA 19150 apartments"
1116 e mount airy ave,ChIJXyJuIva5xokRYqTM88hE_Cw,Mt. Airy Place,"1651 E Mt Airy Ave, Philadelphia, PA 19150, USA",3.9,41,https://maps.google.com/?cid=3241541461674337378,establishment|point_of_interest,"1116 e mount airy ave, philadelphia, PA 19150 apartments"
1133 e mount airy ave,ChIJAexEzfK5xokRg1ogH_lIBXk,Gardens of Mt. Airy Apartments,"1133 E Mt Airy Ave, Philadelphia, PA 19150, USA",3.6,22,https://maps.google.com/?cid=8720456488279104131,establishment|point_of_interest,"1133 e mount airy ave, philadelphia, PA 19150 apartments"
1325 wadsworth ave,ChIJ8fjdUo25xokRjl6-lsSfvhg,Wadsworth Communities,"1100 E Mt Airy Ave, Philadelphia, PA 19150, USA",2,9,https://maps.google.com/?cid=1783038169176759950,establishment|point_of_interest,"1325 wadsworth ave, philadelphia, PA 19150 apartments"
1627 e mount airy ave,ChIJXyJuIva5xokRYqTM88hE_Cw,Mt. Airy Place,"1651 E Mt Airy Ave, Philadelphia, PA 19150, USA",3.9,41,https://maps.google.com/?cid=3241541461674337378,establishment|point_of_interest,"1627 e mount airy ave, philadelphia, PA 19150 apartments"
1006 ivy hill rd,ChIJxX-Fto-5xokR7KIWt6thlZ8,Laverock Place Apartments,"1000 Ivy Hill Rd, Philadelphia, PA 19150, USA",4.5,6,https://maps.google.com/?cid=11499204613699445484,establishment|point_of_interest,"1006 ivy hill rd, philadelphia, PA 19150 apartments"
7527 thouron ave,ChIJa0sv8-S5xokRHEjlBgXJf3Y,Elkins Court Apartments,"7531 Thouron Ave, Philadelphia, PA 19150, USA",3.7,3,https://maps.google.com/?cid=8538764441945458716,establishment|point_of_interest,"7527 thouron ave, philadelphia, PA 19150 apartments"
1051 easton rd,ChIJf5Sjlz65xokR-MbCWJB6_mI,Airy Avenue Apartments,"1501-1563 E Mt Airy Ave, Philadelphia, PA 19150, USA",5,1,https://maps.google.com/?cid=7133273620184483576,establishment|point_of_interest,"1051 easton rd, philadelphia, PA 19150 apartments"
1501 n 59th st,ChIJo0bNPS3HxokR2SiXal9lE-s,Overbrook Lofts,"900 N 63rd St, Philadelphia, PA 19151, USA",2.7,23,https://maps.google.com/?cid=16938994083955157209,establishment|point_of_interest,"1501 n 59th st, philadelphia, PA 19151 apartments"
900 n 63rd st,ChIJo0bNPS3HxokR2SiXal9lE-s,Overbrook Lofts,"900 N 63rd St, Philadelphia, PA 19151, USA",2.7,23,https://maps.google.com/?cid=16938994083955157209,establishment|point_of_interest,"900 n 63rd st, philadelphia, PA 19151 apartments"
7212 haverford ave,ChIJhwHXStjAxokRQxUnXZWAtFs,Haverford Place,"7212 Haverford Ave #24, Philadelphia, PA 19151, USA",3,2,https://maps.google.com/?cid=6608047932260685123,establishment|point_of_interest|real_estate_agency,"7212 haverford ave, philadelphia, PA 19151 apartments"
7400 haverford ave,ChIJuzNYItnAxokRSRXzhpavMzM,Haverford Court Apartments,"7400 Haverford Ave, Philadelphia, PA 19151, USA",4.2,57,https://maps.google.com/?cid=3689485580790601033,establishment|point_of_interest,"7400 haverford ave, philadelphia, PA 19151 apartments"
6367 lancaster ave,ChIJP2QRvMvAxokRZHIpLv-RfQw,Lincoln Court Apartments,"6351 Overbrook Ave, Philadelphia, PA 19151, USA",2.8,13,https://maps.google.com/?cid=900036025721123428,establishment|point_of_interest|real_estate_agency,"6367 lancaster ave, philadelphia, PA 19151 apartments"
1121 n 66th st,ChIJHf7hutHAxokRtUYj7GwscRc,Courtyard Apartments,"1120 N 66th St, Philadelphia, PA 19151, USA",4,31,https://maps.google.com/?cid=1689180181570471605,establishment|point_of_interest,"1121 n 66th st, philadelphia, PA 19151 apartments"
1120 n 66th st,ChIJHf7hutHAxokRtUYj7GwscRc,Courtyard Apartments,"1120 N 66th St, Philadelphia, PA 19151, USA",4,31,https://maps.google.com/?cid=1689180181570471605,establishment|point_of_interest,"1120 n 66th st, philadelphia, PA 19151 apartments"
6150 w oxford st,ChIJb-KdeC3HxokRBdU65nx20fk,Montevista Apartments,"6150 W Oxford St, Philadelphia, PA 19151, USA",3.4,14,https://maps.google.com/?cid=18001299464387220741,establishment|point_of_interest,"6150 w oxford st, philadelphia, PA 19151 apartments"
1315 n 75th st,ChIJm6qTW9jAxokR5KwbERY1Bh0,Brockton Court Apartments,"1315 N 75th St, Philadelphia, PA 19151, USA",3.7,3,https://maps.google.com/?cid=2091417445852753124,establishment|point_of_interest,"1315 n 75th st, philadelphia, PA 19151 apartments"
917 n 63rd st,ChIJ4btMkTLHxokRtBs0to_P7dE,Overbrook Tower,"1101 N 63rd St, Philadelphia, PA 19151, USA",3.1,48,https://maps.google.com/?cid=15126974939551505332,establishment|point_of_interest,"917 n 63rd st, philadelphia, PA 19151 apartments"
7317 greenhill rd,ChIJ22CPaM_AxokRMnJVDE0lNjM,Green Hill Condominium - MAIN GATE,"1001 City Ave Unit EC 902, Penn Wynne, PA 19096, USA",4,91,https://maps.google.com/?cid=3690177957526336050,establishment|point_of_interest,"7317 greenhill rd, philadelphia, PA 19151 apartments"
1528 n redfield st,ChIJBVwjR-yzxokRjq0fXXTWkPo,Park Place One Apartments,"1801 Winchester Ave, Philadelphia, PA 19115, USA",4.9,185,https://maps.google.com/?cid=18055166701395225998,establishment|point_of_interest,"1528 n redfield st, philadelphia, PA 19151 apartments"
6351 lancaster ave,ChIJ-ZPeccvAxokRDG8fsgsBpEM,The Lancaster Apartments,"6355 Lancaster Ave, Philadelphia, PA 19151, USA",2.3,6,https://maps.google.com/?cid=4874021846466391820,establishment|point_of_interest,"6351 lancaster ave, philadelphia, PA 19151 apartments"
901 n 63rd st,ChIJ4btMkTLHxokRtBs0to_P7dE,Overbrook Tower,"1101 N 63rd St, Philadelphia, PA 19151, USA",3.1,48,https://maps.google.com/?cid=15126974939551505332,establishment|point_of_interest,"901 n 63rd st, philadelphia, PA 19151 apartments"
6312 sherwood rd,ChIJx0t3tODBxokRqnycmtmfYww,AQ Overbrook Apartments,"6358 Lancaster Ave, Philadelphia, PA 19151, USA",4,27,https://maps.google.com/?cid=892732908100156586,establishment|point_of_interest,"6312 sherwood rd, philadelphia, PA 19151 apartments"
7701 bustleton ave,ChIJI98laRu0xokRgJWbDT3CuWM,Northeast Apartments - Bustleton Arms,"7701 Bustleton Ave Apartment 109, Philadelphia, PA 19152, USA",3.6,7,https://maps.google.com/?cid=7185988247923430784,establishment|point_of_interest,"7701 bustleton ave, philadelphia, PA 19152 apartments"
7801 bustleton ave,ChIJI98laRu0xokRgJWbDT3CuWM,Northeast Apartments - Bustleton Arms,"7701 Bustleton Ave Apartment 109, Philadelphia, PA 19152, USA",3.6,7,https://maps.google.com/?cid=7185988247923430784,establishment|point_of_interest,"7801 bustleton ave, philadelphia, PA 19152 apartments"
7400 e roosevelt blvd,ChIJkcVmVRi0xokRT3LViaDAyjc,7400 Roosevelt Apartments,"7400 Roosevelt Blvd, Philadelphia, PA 19152, USA",4.3,151,https://maps.google.com/?cid=4020237413121356367,establishment|point_of_interest|real_estate_agency,"7400 e roosevelt blvd, philadelphia, PA 19152 apartments"
2101 glendale ave,ChIJa9Rgp261xokRoy0W-XalX60,Northeast Apartments - Glendale Arms,"2121 Glendale Ave, Philadelphia, PA 19152, USA",2.9,14,https://maps.google.com/?cid=12492885821752749475,establishment|point_of_interest,"2101 glendale ave, philadelphia, PA 19152 apartments"
2100 glendale ave,ChIJa9Rgp261xokRoy0W-XalX60,Northeast Apartments - Glendale Arms,"2121 Glendale Ave, Philadelphia, PA 19152, USA",2.9,14,https://maps.google.com/?cid=12492885821752749475,establishment|point_of_interest,"2100 glendale ave, philadelphia, PA 19152 apartments"
2121 glendale ave,ChIJa9Rgp261xokRoy0W-XalX60,Northeast Apartments - Glendale Arms,"2121 Glendale Ave, Philadelphia, PA 19152, USA",2.9,14,https://maps.google.com/?cid=12492885821752749475,establishment|point_of_interest,"2121 glendale ave, philadelphia, PA 19152 apartments"
2201 lansing st,ChIJ3c5YWAm0xokRlqvULNADjCQ,Park Circle Apartments,"8223 Roosevelt Blvd, Philadelphia, PA 19152, USA",2.5,13,https://maps.google.com/?cid=2633484074745113494,establishment|point_of_interest,"2201 lansing st, philadelphia, PA 19152 apartments"
1625 hoffnagle st,ChIJM4cS5tWzxokRjBvJHJcVQls,Pearlgate Apartments,"1625 Hoffnagle St, Philadelphia, PA 19152, USA",4.5,11,https://maps.google.com/?cid=6575842144681532300,establishment|point_of_interest,"1625 hoffnagle st, philadelphia, PA 19152 apartments"
2400 benson st,ChIJxel1hAm0xokRK8V-qiRVCGw,Longwood Manor Apartments,"2401 Hoffnagle St, Philadelphia, PA 19152, USA",3.9,28,https://maps.google.com/?cid=7784565571877520683,establishment|point_of_interest,"2400 benson st, philadelphia, PA 19152 apartments"
1801 evarts st,ChIJN9_njvqzxokRbyi1t8da16o,Emerson Apartments,"1841 Evarts St, Philadelphia, PA 19152, USA",2.3,21,https://maps.google.com/?cid=12310407920267634799,establishment|point_of_interest,"1801 evarts st, philadelphia, PA 19152 apartments"
1822 benton ave,ChIJBSoFzO-zxokR3jMYKGh4qV8,Benton Court Apartments by 3Q Property Management,"1822 Benton Ave #1, Philadelphia, PA 19152, USA",3.1,22,https://maps.google.com/?cid=6893173093411861470,establishment|point_of_interest,"1822 benton ave, philadelphia, PA 19152 apartments"
8020 algon ave,ChIJCRLBylixxokROWfuZhIKzDk,Meadowview Apartments,"8100 Algon Ave, Philadelphia, PA 19152, USA",3,6,https://maps.google.com/?cid=4164714829563455289,establishment|point_of_interest,"8020 algon ave, philadelphia, PA 19152 apartments"
2600 welsh rd,ChIJP_PO3I2zxokRfZH3vk8V-Pk,Winchester Walk Apartments - Welsh Road,"2600 Welsh Rd, Philadelphia, PA 19152, USA",3.8,140,https://maps.google.com/?cid=18012170141918794109,establishment|point_of_interest,"2600 welsh rd, philadelphia, PA 19152 apartments"
2650 welsh rd,ChIJP_PO3I2zxokRfZH3vk8V-Pk,Winchester Walk Apartments - Welsh Road,"2600 Welsh Rd, Philadelphia, PA 19152, USA",3.8,140,https://maps.google.com/?cid=18012170141918794109,establishment|point_of_interest,"2650 welsh rd, philadelphia, PA 19152 apartments"
2800 welsh rd,ChIJ36ZvTIizxokR-U4zQeSi-Bs,Manchester Apartments,"2800 Welsh Rd, Philadelphia, PA 19152, USA",3.1,20,https://maps.google.com/?cid=2015539934478421753,establishment|point_of_interest,"2800 welsh rd, philadelphia, PA 19152 apartments"
2630 welsh rd,ChIJN4Pgho6zxokR5Pa6GxwwgbY,Welsh Gardens,"2630 Welsh Rd, Philadelphia, PA 19152, USA",2.9,7,https://maps.google.com/?cid=13150845284181014244,establishment|point_of_interest,"2630 welsh rd, philadelphia, PA 19152 apartments"
2701 welsh rd,ChIJS2K7x4izxokR5t-3fTfiD50,Welsh Manor,"2701 Welsh Rd, Philadelphia, PA 19152, USA",3.6,5,https://maps.google.com/?cid=11317513116565626854,establishment|point_of_interest,"2701 welsh rd, philadelphia, PA 19152 apartments"
2901 welsh rd,ChIJ16uL4Xe0xokRmwfL98MAHl8,Fountain Gardens Apartments,"2901 Welsh Rd, Philadelphia, PA 19152, USA",3.8,62,https://maps.google.com/?cid=6853916524580374427,establishment|point_of_interest,"2901 welsh rd, philadelphia, PA 19152 apartments"
2800 axe factory rd,ChIJg8890Ha0xokRjrLgw6fBK9M,Holme Circle Apartments,"2140, 2800 Axe Factory Rd A208, Philadelphia, PA 19152, USA",3.5,37,https://maps.google.com/?cid=15216468692291334798,establishment|point_of_interest|real_estate_agency,"2800 axe factory rd, philadelphia, PA 19152 apartments"
8221 e roosevelt blvd,ChIJ3c5YWAm0xokRlqvULNADjCQ,Park Circle Apartments,"8223 Roosevelt Blvd, Philadelphia, PA 19152, USA",2.5,13,https://maps.google.com/?cid=2633484074745113494,establishment|point_of_interest,"8221 e roosevelt blvd, philadelphia, PA 19152 apartments"
7801 e roosevelt blvd,ChIJf7zCPg61xokRnf0QF-LuT18,Winchester Walk - Roosevelt Blvd,"7801 Roosevelt Blvd, Philadelphia, PA 19152, USA",4.4,60,https://maps.google.com/?cid=6867970611580304797,establishment|point_of_interest,"7801 e roosevelt blvd, philadelphia, PA 19152 apartments"
7901 e roosevelt blvd,ChIJkcVmVRi0xokRT3LViaDAyjc,7400 Roosevelt Apartments,"7400 Roosevelt Blvd, Philadelphia, PA 19152, USA",4.3,151,https://maps.google.com/?cid=4020237413121356367,establishment|point_of_interest|real_estate_agency,"7901 e roosevelt blvd, philadelphia, PA 19152 apartments"
8225 e roosevelt blvd,ChIJ3c5YWAm0xokRlqvULNADjCQ,Park Circle Apartments,"8223 Roosevelt Blvd, Philadelphia, PA 19152, USA",2.5,13,https://maps.google.com/?cid=2633484074745113494,establishment|point_of_interest,"8225 e roosevelt blvd, philadelphia, PA 19152 apartments"
2401 benson st,ChIJxel1hAm0xokRK8V-qiRVCGw,Longwood Manor Apartments,"2401 Hoffnagle St, Philadelphia, PA 19152, USA",3.9,28,https://maps.google.com/?cid=7784565571877520683,establishment|point_of_interest,"2401 benson st, philadelphia, PA 19152 apartments"
7900 fairfield st,ChIJG8EQCHS1xokRiOHEyHNdAvA,Fairfield Apartments,"7900 Fairfield St, Philadelphia, PA 19152, USA",,,https://maps.google.com/?cid=17294488270927094152,establishment|point_of_interest,"7900 fairfield st, philadelphia, PA 19152 apartments"
8301 e roosevelt blvd,ChIJ-9grtQu0xokR0nuv4gRGFpQ,Deer Meadows Retirement Community,"8301 Roosevelt Blvd, Philadelphia, PA 19152, USA",4.4,305,https://maps.google.com/?cid=10670793353897933778,establishment|health|point_of_interest,"8301 e roosevelt blvd, philadelphia, PA 19152 apartments"
1725 hoffnagle st,ChIJxel1hAm0xokRK8V-qiRVCGw,Longwood Manor Apartments,"2401 Hoffnagle St, Philadelphia, PA 19152, USA",3.9,28,https://maps.google.com/?cid=7784565571877520683,establishment|point_of_interest,"1725 hoffnagle st, philadelphia, PA 19152 apartments"
8400 bustleton ave,ChIJTV4xIPqzxokRzamJtzqlogo,8400 Bustleton Concordia Plaza,"8400 Bustleton Ave, Philadelphia, PA 19152, USA",4.5,25,https://maps.google.com/?cid=766356558212344269,establishment|point_of_interest,"8400 bustleton ave, philadelphia, PA 19152 apartments"
