block,sample,outcome,fe,slope_var,slope_label,building_type,ref_building_type,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high
targeting,pre,bw,tract,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,0.0432487347926161,0.0379155586760416,1.14065930459161,0.254011727779182,-0.0310657602124255,0.117563229797658
targeting,pre,bw,tract,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,-0.0504281632421903,0.0787978210609213,-0.639969006290194,0.52219274935653,-0.204871892521596,0.104015566037215
targeting,pre,bw,tract,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,-0.0035266006802765,0.0953349305516262,-0.0369916950678089,0.970491627585739,-0.190383064561464,0.183329863200911
targeting,pre,bw,tract,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,0.00412510946149346,0.00872683501075772,0.472692500363347,0.636432577909099,-0.0129794871595917,0.0212297060825786
targeting,pre,bw,tract,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,-0.0139435649904302,0.0131875039307015,-1.0573316272512,0.290360263851019,-0.0397910726946051,0.0119039427137447
targeting,pre,bw,tract,tc_female_c,pct_women,TWIN,ROW,tc_female_c,building_type::TWIN:tc_female_c,TRUE,0.00182858936530163,0.0195980128843901,0.0933048353467564,0.925661390791998,-0.036583515888103,0.0402406946187063
targeting,pre,same,bg,tc_black_c,pct_black,COMMERCIAL,ROW,tc_black_c,building_type::COMMERCIAL:tc_black_c,TRUE,0.00800028293236527,0.0529781482965745,0.151010995846424,0.879967041942569,-0.0958368877289208,0.111837453593651
targeting,pre,same,bg,tc_black_c,pct_black,DETACHED,ROW,tc_black_c,building_type::DETACHED:tc_black_c,TRUE,-0.0282837208349373,0.0312996913919163,-0.903642163137814,0.366185176465766,-0.0896311159630931,0.0330636742932186
targeting,pre,same,bg,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,0.0720286683080286,0.0509206233003088,1.41452840989855,0.157206811900689,-0.0277757533605766,0.171833089976634
targeting,pre,same,bg,tc_black_c,pct_black,LOWRISE_MULTI,ROW,tc_black_c,building_type::LOWRISE_MULTI:tc_black_c,TRUE,0.0229011773106662,0.0210702042782233,1.08689868442971,0.277081587800146,-0.0183964230746515,0.064198777695984
